period,site_no,site_name,wg,xig,stru_damping,gamma_t,miu,zeta,kappa,gamma,alpha,ok
4.4,3,Group1+I1,25.13,0.64,0.2,0.6,0.3888052939951617,0.21860444126433792,0.49990180879685,0.7165054470364977,115.78074588326609,False
4.4,3,Group1+I1,25.13,0.64,0.2,0.7,0.3906771182666612,0.22322060500414082,0.49952393024450437,0.7166870241647804,15.963234200691428,False
4.4,3,Group1+I1,25.13,0.64,0.2,0.8,0.5157357920547418,0.00010918080969424262,0.2927337481488846,0.7999970267169795,-1.728660645434947,True
4.4,3,Group1+I1,25.13,0.64,0.2,0.9,0.1538603833089038,0.0021957457392773887,0.07520847134602772,0.8968230913850684,-3.4563679609578237,True
4.4,4,Group2+I1,20.94,0.64,0.2,0.6,0.41251744483604075,0.20024473518497848,0.4997214078861685,0.7170227438085565,116.2690724177286,False
4.4,4,Group2+I1,20.94,0.64,0.2,0.7,0.39952495842995106,0.21038100436897583,0.49951995908498703,0.7167396242290013,16.00170167327994,False
4.4,4,Group2+I1,20.94,0.64,0.2,0.8,0.5079670790879692,0.0011125505136333482,0.28600205162170605,0.799967500644588,-1.7318833130208005,True
4.4,4,Group2+I1,20.94,0.64,0.2,0.9,0.259108954143185,0.0020152479710466857,0.13850746510188974,0.899770850202097,-3.044040571007834,True
4.4,5,Group3+I1,17.95,0.64,0.2,0.6,0.38949192460437093,0.2064501301415284,0.49954284726892184,0.7169169883719919,116.18253793717984,False
4.4,5,Group3+I1,17.95,0.64,0.2,0.7,0.3918051808767214,0.21439792535301933,0.4999522864811463,0.7168037948075903,16.07276523160373,False
4.4,5,Group3+I1,17.95,0.64,0.2,0.8,0.4932813439267924,0.00470428920841648,0.2758537721016075,0.7999999902933747,-1.7210121904660638,True
4.4,5,Group3+I1,17.95,0.64,0.2,0.9,0.14429438167920106,2.3357570519411126e-05,0.06858597052970485,0.897721296383572,-3.66892202044829,True
4.4,6,Group1+II,17.95,0.72,0.2,0.6,0.40561787190145954,0.21429305097897428,0.4996399357861271,0.7169228183340758,116.18226792264224,False
4.4,6,Group1+II,17.95,0.72,0.2,0.7,0.40981181118567217,0.22017433822414784,0.4999512284986858,0.7169196771459662,16.180119154603016,False
4.4,6,Group1+II,17.95,0.72,0.2,0.8,0.5104228873194117,0.0005135610776180189,0.28685915897576747,0.7998962089629628,-1.7298178732065268,True
4.4,6,Group1+II,17.95,0.72,0.2,0.9,0.3404828397202598,4.2468310035292955e-07,0.1923430963209733,0.8999891510110616,-2.6993685618326877,True
4.4,7,Group2+II,15.71,0.72,0.2,0.6,0.3702338426196346,0.20138305725728062,0.49971511214547026,0.7172049588039534,116.48052870359521,False
4.4,7,Group2+II,15.71,0.72,0.2,0.7,0.3888056516230317,0.20937481834552912,0.4998215883943675,0.7169916793501198,16.258553028989095,False
